mtime,stream_id,D,G,H,J,Q,R,U,V,W,X
2021-11-01T06:10,BQ,0,0,0,21742,0,0,0,0,0,0
2021-11-01T06:10,BR,0,19694,0,0,22297,0,0,0,15911,0
2021-11-01T06:10,BS,0,0,0,0,0,0,0,20718,0,0
2021-11-01T06:10,BT,0,0,0,0,0,0,0,18947,0,0
2021-11-01T06:10,BU,0,9381,0,0,0,0,0,0,0,0
2021-11-01T06:10,BV,11538,0,8621,0,0,0,0,0,0,0
2021-11-01T06:10,BW,0,11307,0,0,0,0,0,0,0,0
2021-11-01T06:10,BX,0,14376,0,0,0,0,0,0,11593,0
2021-11-01T06:10,BY,0,3596,6873,0,0,0,0,0,0,0
2021-11-01T06:10,BZ,0,0,0,0,0,0,5514,0,0,0
2021-11-01T06:10,Ba,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bb,11508,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bc,21282,0,0,0,0,0,0,24045,0,0
2021-11-01T06:10,Bd,0,0,0,0,0,51,20471,0,0,0
2021-11-01T06:10,Be,0,0,22130,0,0,3035,21650,0,0,18127
2021-11-01T06:10,Bf,0,0,10856,0,12007,0,0,0,0,0
2021-11-01T06:10,Bg,0,1993,0,0,0,0,0,0,1718,0
2021-11-01T06:10,Bh,0,6771,0,0,3810,0,7541,0,0,0
2021-11-01T06:10,Bi,0,8892,0,9472,0,0,16872,0,0,0
2021-11-01T06:10,Bj,0,13973,0,0,5344,0,0,20443,0,0
2021-11-01T06:10,Bk,0,0,0,0,0,0,0,0,390,0
2021-11-01T06:10,Bl,0,0,0,0,18066,0,0,0,17767,15847
2021-11-01T06:10,Bm,0,0,17569,0,0,0,0,20985,0,0
2021-11-01T06:10,Bn,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bo,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bp,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bq,0,7789,0,0,0,22479,0,0,20577,0
2021-11-01T06:10,Br,0,0,0,6443,0,0,0,0,0,0
2021-11-01T06:10,Bs,0,18515,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bt,0,0,0,0,14932,0,0,15764,22193,0
2021-11-01T06:10,Bu,0,310,0,0,0,0,0,0,0,0
2021-11-01T06:10,Bv,11576,0,11853,0,0,8336,0,0,0,0
2021-11-01T06:10,Bw,0,0,0,17084,0,0,0,16352,0,0
2021-11-01T06:10,Bx,0,1490,0,3164,0,22781,0,0,0,0
2021-11-01T06:10,By,0,15210,0,0,0,19043,9714,0,0,0
2021-11-01T06:10,Bz,0,0,0,2272,0,0,0,0,0,17635
2021-11-01T06:10,C1,0,0,0,0,0,0,0,3580,0,0
2021-11-01T06:10,C2,5158,22014,0,12854,0,0,0,0,0,0
2021-11-01T06:10,C3,0,0,19155,0,0,0,17526,0,0,0
2021-11-01T06:10,C4,0,0,0,24953,15475,14351,0,0,0,0
2021-11-01T06:10,C5,0,21959,2603,0,0,0,0,0,0,0
2021-11-01T06:10,C6,0,22388,18769,0,0,11471,0,0,0,0
2021-11-01T06:10,C7,0,0,0,0,0,0,0,0,0,22417
2021-11-01T06:10,C8,7224,0,0,0,0,0,0,0,12391,0
2021-11-01T06:10,C9,0,0,0,0,0,0,0,0,0,19807
2021-11-01T06:10,CD,0,0,0,0,0,0,19523,0,0,0
2021-11-01T06:10,CE,0,0,0,0,0,12774,0,0,0,0
2021-11-01T06:10,CF,0,2539,12134,0,0,0,0,24523,0,0
2021-11-01T06:10,CG,0,14715,6587,0,0,15909,0,20053,0,0
2021-11-01T06:10,CH,0,0,0,0,0,0,5099,20220,375,0
2021-11-01T06:10,CI,22358,0,0,17810,0,0,676,22924,0,0
2021-11-01T06:10,CJ,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,CK,0,0,0,11172,0,0,0,0,0,0
2021-11-01T06:10,CL,0,0,0,5682,0,0,0,0,13347,0
2021-11-01T06:10,CM,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,CN,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:10,CO,0,0,0,0,0,19,2012,0,0,0
2021-11-01T06:10,CP,0,11820,0,0,21088,18458,1406,0,16363,0
2021-11-01T06:10,CQ,0,0,21234,0,8274,0,0,0,0,0
2021-11-01T06:10,CR,0,0,0,0,0,0,932,21556,0,0
2021-11-01T06:10,CS,0,0,0,23073,0,0,13458,0,1878,0
2021-11-01T06:15,CT,0,0,0,0,0,0,0,3296,0,0
2021-11-01T06:15,CU,16459,0,0,18371,0,0,0,0,0,0
2021-11-01T06:15,CV,0,0,0,22034,0,0,0,0,0,5826
2021-11-01T06:15,CW,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,CX,0,0,0,0,2661,0,0,0,0,0
2021-11-01T06:15,CY,0,0,2677,0,0,0,0,0,0,0
2021-11-01T06:15,CZ,0,0,0,9780,0,0,0,0,0,0
2021-11-01T06:15,Ca,0,17776,0,0,0,15968,0,0,0,0
2021-11-01T06:15,Cb,0,0,123,0,0,0,16127,0,0,714
2021-11-01T06:15,Cc,9583,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Cd,0,21868,0,0,0,0,0,0,0,0
2021-11-01T06:15,Ce,11124,0,0,21609,0,0,6567,0,0,0
2021-11-01T06:15,Cf,0,0,8431,0,0,0,0,0,0,7075
2021-11-01T06:15,Cg,0,0,0,2995,0,0,0,0,12292,0
2021-11-01T06:15,Ch,0,0,0,0,0,0,22133,0,0,0
2021-11-01T06:15,Ci,0,0,0,0,0,4936,0,22605,0,0
2021-11-01T06:15,Cj,0,0,0,0,0,0,0,0,10878,11203
2021-11-01T06:15,Ck,13901,0,15016,20289,0,0,0,0,0,0
2021-11-01T06:15,Cl,0,0,0,0,0,6642,0,0,0,0
2021-11-01T06:15,Cm,0,0,0,0,0,0,22689,0,15964,0
2021-11-01T06:15,Cn,0,0,0,0,0,3348,15169,0,0,0
2021-11-01T06:15,Co,0,0,6567,0,0,0,0,0,0,0
2021-11-01T06:15,Cp,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Cq,0,17915,3141,0,0,0,0,0,0,18262
2021-11-01T06:15,Cr,0,0,0,0,0,0,0,0,3889,4497
2021-11-01T06:15,Cs,0,0,0,0,0,10944,0,0,0,0
2021-11-01T06:15,Ct,0,0,0,0,2244,0,0,14518,0,0
2021-11-01T06:15,Cu,0,0,0,0,0,0,0,0,0,340
2021-11-01T06:15,Cv,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Cw,0,17222,12800,0,6856,71,0,0,0,0
2021-11-01T06:15,Cx,0,0,0,0,0,0,0,2830,0,0
2021-11-01T06:15,Cy,0,0,15852,0,0,0,4854,0,0,0
2021-11-01T06:15,Cz,0,0,0,15523,0,0,0,0,0,0
2021-11-01T06:15,D1,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,D2,13651,0,0,0,0,19937,0,0,0,0
2021-11-01T06:15,D3,0,0,0,16894,0,0,0,0,0,0
2021-11-01T06:15,D4,0,0,0,0,0,0,14234,0,20234,0
2021-11-01T06:15,D5,0,0,0,0,0,0,0,0,0,23031
2021-11-01T06:15,D6,0,0,0,0,0,0,14078,0,0,0
2021-11-01T06:15,D7,0,0,0,0,12865,0,0,24696,0,0
2021-11-01T06:15,D8,13295,0,0,3884,0,0,4240,0,0,0
2021-11-01T06:15,D9,0,0,0,0,0,0,0,0,0,16739
2021-11-01T06:15,DE,0,778,8219,180,0,9155,0,23721,0,0
2021-11-01T06:15,DF,0,0,0,5761,0,0,0,0,7304,0
2021-11-01T06:15,DG,15034,0,0,0,0,0,15871,0,0,0
2021-11-01T06:15,DH,0,0,0,0,0,528,0,0,4382,0
2021-11-01T06:15,DI,23434,0,0,0,0,0,0,0,1780,0
2021-11-01T06:15,DJ,22783,19230,0,0,13899,0,0,0,0,504
2021-11-01T06:15,DK,0,0,3346,0,0,0,0,11978,0,10630
2021-11-01T06:15,DL,0,0,0,0,0,0,0,0,2809,0
2021-11-01T06:15,DM,0,1870,0,0,599,0,0,0,0,0
2021-11-01T06:15,DN,0,0,0,0,0,0,0,0,4610,0
2021-11-01T06:15,DO,0,0,0,0,0,0,0,4822,0,0
2021-11-01T06:15,DP,412,9643,0,0,0,0,0,0,0,1292
2021-11-01T06:15,DQ,22212,0,0,0,2833,0,0,0,0,3289
2021-11-01T06:15,DR,0,0,12794,0,5797,0,13825,0,0,0
2021-11-01T06:15,DS,0,0,0,0,0,0,0,12565,19217,9730
2021-11-01T06:15,DT,20611,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,DU,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,DV,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,DW,0,0,16120,16867,0,0,0,0,0,0
2021-11-01T06:15,DX,0,0,0,5657,0,0,14122,0,9347,0
2021-11-01T06:15,DY,2089,0,0,0,0,0,0,7408,0,0
2021-11-01T06:15,DZ,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Da,0,0,0,1677,11361,0,21603,0,0,0
2021-11-01T06:15,Db,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Dc,0,0,0,0,0,0,0,0,3256,22154
2021-11-01T06:15,Dd,18444,0,0,0,260,0,0,0,0,0
2021-11-01T06:15,De,0,0,0,0,0,0,0,2736,0,0
2021-11-01T06:15,Df,0,0,6307,0,0,0,0,0,0,0
2021-11-01T06:15,Dg,0,0,0,0,0,0,0,13585,0,0
2021-11-01T06:15,Dh,0,0,0,0,0,0,0,0,17183,0
2021-11-01T06:15,Di,0,0,16782,0,0,7400,12716,0,0,20544
2021-11-01T06:15,Dj,19473,10675,0,0,19551,0,0,13886,0,0
2021-11-01T06:15,Dk,0,0,2886,0,7015,0,0,8613,0,0
2021-11-01T06:15,Dl,0,0,0,0,0,7045,0,0,7747,0
2021-11-01T06:15,Dm,0,10910,0,0,0,0,0,0,0,0
2021-11-01T06:15,Dn,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Do,0,18940,0,14138,12183,0,0,0,0,0
2021-11-01T06:15,Dp,0,19841,0,0,0,0,0,15976,0,0
2021-11-01T06:15,Dq,0,0,1449,0,0,0,0,5597,0,0
2021-11-01T06:15,Dr,0,0,0,0,0,0,0,10264,0,0
2021-11-01T06:15,Ds,0,0,0,0,0,0,0,1763,0,0
2021-11-01T06:15,Dt,0,0,0,7956,13001,0,0,11475,0,0
2021-11-01T06:15,Du,0,0,0,10919,0,8101,0,0,10274,0
2021-11-01T06:15,Dv,0,0,10750,0,0,0,0,0,0,0
2021-11-01T06:15,Dw,4951,0,0,0,8004,24936,23337,0,0,0
2021-11-01T06:15,Dx,0,0,0,0,0,23526,3966,0,0,0
2021-11-01T06:15,Dy,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,Dz,23951,0,6382,6949,0,0,0,0,0,0
2021-11-01T06:15,E1,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:15,E2,3314,0,0,0,0,0,0,0,13390,12513
2021-11-01T06:15,E3,0,5909,0,0,0,0,0,0,0,0
2021-11-01T06:15,E4,0,0,0,19915,0,0,0,0,0,1047
2021-11-01T06:15,E5,1493,0,0,0,0,0,19565,0,7366,0
2021-11-01T06:15,E6,0,0,0,0,0,18632,0,1854,0,18674
2021-11-01T06:15,E7,0,0,0,3127,0,0,0,0,0,0
2021-11-01T06:15,E8,23975,10967,4750,0,0,0,0,0,0,0
2021-11-01T06:15,E9,0,0,0,0,0,0,0,0,3218,0
2021-11-01T06:15,EF,24488,0,13771,0,0,1285,780,0,0,9436
2021-11-01T06:20,EG,0,0,0,12075,0,0,0,0,16085,0
2021-11-01T06:20,EH,0,0,4002,5703,0,0,0,0,0,0
2021-11-01T06:20,EI,0,0,0,0,0,0,0,18375,825,0
2021-11-01T06:20,EJ,0,0,0,0,0,12271,0,0,3419,0
2021-11-01T06:20,EK,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,EL,0,0,5557,0,0,0,0,12676,0,0
2021-11-01T06:20,EM,0,0,0,0,0,14043,8481,0,0,0
2021-11-01T06:20,EN,0,0,21528,0,0,0,0,0,0,0
2021-11-01T06:20,EO,7162,0,0,16898,3942,0,0,0,0,0
2021-11-01T06:20,EP,18420,0,0,0,0,0,976,3487,0,0
2021-11-01T06:20,EQ,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,ER,7638,0,0,0,0,0,0,0,0,16523
2021-11-01T06:20,ES,0,3945,0,0,0,0,0,0,0,0
2021-11-01T06:20,ET,0,0,0,0,18094,0,0,0,0,0
2021-11-01T06:20,EU,0,0,0,0,0,0,24083,0,0,0
2021-11-01T06:20,EV,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,EW,0,0,22342,0,0,0,0,0,0,0
2021-11-01T06:20,EX,0,15536,0,0,15980,0,11006,0,20746,0
2021-11-01T06:20,EY,0,0,0,0,0,0,0,23629,0,0
2021-11-01T06:20,EZ,0,0,18443,0,0,0,0,15444,0,13881
2021-11-01T06:20,Ea,0,0,0,5796,23257,0,0,0,0,0
2021-11-01T06:20,Eb,0,0,0,3350,0,0,0,0,0,0
2021-11-01T06:20,Ec,0,20428,0,0,0,0,0,0,0,0
2021-11-01T06:20,Ed,0,0,0,0,7865,0,0,0,0,353
2021-11-01T06:20,Ee,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Ef,0,0,0,0,0,0,0,1192,0,20765
2021-11-01T06:20,Eg,24126,7144,0,0,0,11346,0,0,0,0
2021-11-01T06:20,Eh,0,0,5315,0,0,0,0,0,0,0
2021-11-01T06:20,Ei,0,0,0,0,0,0,0,0,3645,0
2021-11-01T06:20,Ej,0,14356,0,0,0,10830,0,0,0,0
2021-11-01T06:20,Ek,0,0,0,0,0,0,0,14859,0,0
2021-11-01T06:20,El,0,0,0,0,18833,737,0,0,0,0
2021-11-01T06:20,Em,1188,0,0,0,0,0,0,9592,0,0
2021-11-01T06:20,En,0,0,0,0,7483,0,2444,0,3013,0
2021-11-01T06:20,Eo,0,0,0,2998,0,0,0,0,0,0
2021-11-01T06:20,Ep,0,0,0,3954,1707,0,13951,0,0,0
2021-11-01T06:20,Eq,9502,15148,0,11008,0,7846,0,1259,0,0
2021-11-01T06:20,Er,0,0,0,0,24959,0,0,1828,0,10864
2021-11-01T06:20,Es,20583,9250,0,0,0,15405,0,0,0,22749
2021-11-01T06:20,Et,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Eu,0,8881,0,0,0,0,0,0,0,0
2021-11-01T06:20,Ev,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Ew,0,0,0,0,0,0,0,0,4236,0
2021-11-01T06:20,Ex,0,0,0,0,19277,0,0,1622,0,0
2021-11-01T06:20,Ey,0,0,0,0,0,19595,0,0,0,0
2021-11-01T06:20,Ez,0,0,0,0,24878,0,0,0,0,0
2021-11-01T06:20,F1,0,13708,0,0,0,0,0,0,22197,4507
2021-11-01T06:20,F2,0,0,6692,7199,0,0,0,0,0,0
2021-11-01T06:20,F3,0,0,0,6746,0,0,10741,0,0,0
2021-11-01T06:20,F4,0,0,0,13612,15130,0,0,0,17182,0
2021-11-01T06:20,F5,0,0,21513,22854,0,0,0,0,0,0
2021-11-01T06:20,F6,0,4402,0,22243,0,0,0,0,0,0
2021-11-01T06:20,F7,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,F8,0,0,0,3551,0,4875,0,0,0,0
2021-11-01T06:20,F9,0,0,2886,0,23833,0,2333,0,14571,0
2021-11-01T06:20,FG,0,0,7495,0,0,6258,1060,0,0,0
2021-11-01T06:20,FH,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,FI,0,17575,0,10091,0,0,0,0,0,0
2021-11-01T06:20,FJ,0,0,0,23527,0,0,0,0,0,0
2021-11-01T06:20,FK,380,0,0,0,0,0,0,0,24236,0
2021-11-01T06:20,FL,0,0,0,0,23511,23753,0,0,0,18124
2021-11-01T06:20,FM,0,0,0,0,19746,0,0,0,0,0
2021-11-01T06:20,FN,0,14742,0,0,0,0,0,6336,11633,0
2021-11-01T06:20,FO,0,0,0,0,0,14067,0,0,0,31
2021-11-01T06:20,FP,0,0,0,0,0,0,0,985,0,0
2021-11-01T06:20,FQ,0,0,0,0,13662,0,0,0,0,0
2021-11-01T06:20,FR,9372,21814,0,0,0,0,0,0,0,0
2021-11-01T06:20,FS,3380,0,0,0,20622,0,0,0,6292,0
2021-11-01T06:20,FT,0,0,0,0,0,0,19708,0,18074,0
2021-11-01T06:20,FU,0,0,0,0,7873,0,0,0,0,0
2021-11-01T06:20,FV,23141,0,16644,0,24960,0,2367,0,0,6477
2021-11-01T06:20,FW,0,0,0,0,0,0,9549,0,0,4449
2021-11-01T06:20,FX,0,0,0,0,0,0,0,0,0,7228
2021-11-01T06:20,FY,0,0,0,0,1446,0,0,22193,23338,0
2021-11-01T06:20,FZ,0,0,0,0,10850,10516,0,0,0,3491
2021-11-01T06:20,Fa,16954,0,0,0,0,0,0,17365,0,0
2021-11-01T06:20,Fb,0,0,3127,0,0,0,0,0,0,0
2021-11-01T06:20,Fc,0,0,0,0,0,0,0,19731,0,0
2021-11-01T06:20,Fd,0,24323,0,7838,0,0,0,8075,4248,0
2021-11-01T06:20,Fe,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Ff,0,0,0,0,0,0,0,0,1558,0
2021-11-01T06:20,Fg,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Fh,7099,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Fi,0,0,0,0,0,21920,24948,0,4403,0
2021-11-01T06:20,Fj,0,0,0,0,0,0,17184,0,0,0
2021-11-01T06:20,Fk,0,0,9431,0,0,0,0,0,22470,0
2021-11-01T06:20,Fl,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Fm,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Fn,0,0,0,0,0,0,19393,0,0,0
2021-11-01T06:20,Fo,0,0,5464,0,0,0,0,0,0,0
2021-11-01T06:20,Fp,0,4930,0,0,7387,0,0,0,0,4681
2021-11-01T06:20,Fq,0,0,0,0,0,19590,0,478,0,3237
2021-11-01T06:20,Fr,0,0,0,0,0,0,0,9427,0,0
2021-11-01T06:20,Fs,19668,17003,0,8246,0,18056,0,0,0,0
2021-11-01T06:20,Ft,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:20,Fu,0,0,0,0,0,23633,0,0,0,0
2021-11-01T06:20,Fv,0,0,0,0,0,0,0,7292,0,0
2021-11-01T06:20,Fw,0,0,0,0,0,0,24206,9481,0,0
2021-11-01T06:20,Fx,0,0,0,0,0,15628,16687,0,2543,0
2021-11-01T06:20,Fy,0,0,13692,0,0,0,23729,0,0,9939
2021-11-01T06:25,Fz,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,G1,0,5868,23048,0,0,0,0,0,0,0
2021-11-01T06:25,G2,17471,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,G3,0,17110,0,0,0,0,0,0,0,0
2021-11-01T06:25,G4,0,0,22561,3778,0,0,0,0,0,0
2021-11-01T06:25,G5,0,0,0,14924,0,0,0,0,0,9724
2021-11-01T06:25,G6,0,0,0,0,0,0,0,0,0,4097
2021-11-01T06:25,G7,0,0,0,0,0,0,0,0,5568,0
2021-11-01T06:25,G8,18921,0,0,1941,0,0,0,0,7662,0
2021-11-01T06:25,G9,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,GH,0,0,2888,0,0,0,0,8716,0,0
2021-11-01T06:25,GI,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,GJ,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,GK,0,1076,0,0,0,0,0,0,0,0
2021-11-01T06:25,GL,0,0,0,0,0,5011,8218,0,1715,0
2021-11-01T06:25,GM,0,0,0,0,0,0,0,0,0,9879
2021-11-01T06:25,GN,23970,21885,0,0,0,0,0,0,0,0
2021-11-01T06:25,GO,20649,0,0,0,0,0,0,0,0,10690
2021-11-01T06:25,GP,0,0,0,0,0,23980,0,0,0,0
2021-11-01T06:25,GQ,0,0,0,0,0,21999,22426,0,12651,0
2021-11-01T06:25,GR,0,0,0,0,0,0,0,0,0,18292
2021-11-01T06:25,GS,0,0,0,0,0,18135,0,18186,0,0
2021-11-01T06:25,GT,1738,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,GU,0,0,0,0,0,0,15240,0,0,0
2021-11-01T06:25,GV,0,0,0,9023,0,19314,0,2991,7790,0
2021-11-01T06:25,GW,0,0,0,19286,0,0,0,0,0,0
2021-11-01T06:25,GX,0,0,0,0,0,17912,0,0,0,0
2021-11-01T06:25,GY,0,8637,0,0,0,6835,0,4947,0,0
2021-11-01T06:25,GZ,0,0,0,20494,20975,0,0,0,0,0
2021-11-01T06:25,Ga,0,0,21549,0,0,0,0,0,0,0
2021-11-01T06:25,Gb,0,0,0,0,0,1933,129,0,0,0
2021-11-01T06:25,Gc,0,0,24700,0,0,6904,23731,0,0,0
2021-11-01T06:25,Gd,23486,0,0,0,0,0,0,0,21398,0
2021-11-01T06:25,Ge,20207,6031,0,0,0,15417,0,0,0,0
2021-11-01T06:25,Gf,0,2336,0,0,0,0,4282,0,0,0
2021-11-01T06:25,Gg,0,0,0,0,0,0,24627,0,0,0
2021-11-01T06:25,Gh,0,0,0,0,0,0,0,0,0,24766
2021-11-01T06:25,Gi,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gj,0,14273,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gk,0,0,8470,0,0,0,0,0,0,0
2021-11-01T06:25,Gl,0,0,0,0,0,0,0,0,0,3606
2021-11-01T06:25,Gm,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gn,0,0,0,15067,0,18918,19184,0,0,0
2021-11-01T06:25,Go,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gp,0,0,0,0,0,0,0,1668,3663,0
2021-11-01T06:25,Gq,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gr,0,0,0,5467,0,0,0,0,0,0
2021-11-01T06:25,Gs,0,819,0,1423,0,9858,7242,0,0,0
2021-11-01T06:25,Gt,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gu,0,25,0,0,0,0,23806,0,11861,0
2021-11-01T06:25,Gv,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gw,0,0,0,0,0,22467,0,8694,0,0
2021-11-01T06:25,Gx,22156,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Gy,0,0,0,0,0,0,0,9685,0,0
2021-11-01T06:25,Gz,0,0,0,0,0,0,0,15852,0,0
2021-11-01T06:25,H1,0,0,0,0,0,13818,11141,0,0,0
2021-11-01T06:25,H2,0,0,0,8395,19658,0,0,0,0,0
2021-11-01T06:25,H3,11799,6322,0,0,0,0,0,17546,0,0
2021-11-01T06:25,H4,7344,0,0,0,0,0,0,0,0,16543
2021-11-01T06:25,H5,0,0,0,0,0,2108,0,20714,21230,0
2021-11-01T06:25,H6,10196,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,H7,0,0,0,0,17100,0,0,0,0,0
2021-11-01T06:25,H8,4834,0,0,23077,8451,0,0,4847,0,0
2021-11-01T06:25,H9,0,12245,5429,0,0,0,0,0,0,0
2021-11-01T06:25,HI,0,0,23853,0,0,0,0,0,0,0
2021-11-01T06:25,HJ,0,0,0,0,21882,0,0,12977,21051,0
2021-11-01T06:25,HK,0,0,24984,0,0,0,0,0,0,0
2021-11-01T06:25,HL,18239,0,0,0,0,9712,0,0,13327,2666
2021-11-01T06:25,HM,0,0,0,0,0,0,20226,0,0,0
2021-11-01T06:25,HN,0,0,3684,0,0,0,0,0,9353,0
2021-11-01T06:25,HO,7045,17920,0,1243,0,17666,0,0,0,0
2021-11-01T06:25,HP,0,1023,0,0,0,0,0,21555,13909,0
2021-11-01T06:25,HQ,0,4020,23717,7581,0,19837,0,0,0,0
2021-11-01T06:25,HR,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,HS,0,0,12580,0,0,0,16205,0,10413,0
2021-11-01T06:25,HT,2862,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,HU,0,0,0,22596,0,0,0,0,0,0
2021-11-01T06:25,HV,0,18039,0,9450,0,0,0,0,0,0
2021-11-01T06:25,HW,0,0,0,7444,0,0,0,6246,13640,0
2021-11-01T06:25,HX,20539,0,0,0,0,0,0,6615,4668,0
2021-11-01T06:25,HY,3849,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,HZ,13372,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Ha,0,0,734,0,0,0,0,0,0,20134
2021-11-01T06:25,Hb,10999,0,0,0,2780,0,0,0,0,0
2021-11-01T06:25,Hc,21210,0,22782,0,0,0,0,10720,0,0
2021-11-01T06:25,Hd,0,0,0,9318,0,0,0,0,17497,0
2021-11-01T06:25,He,0,0,0,0,0,0,14027,20563,6016,0
2021-11-01T06:25,Hf,5979,0,0,13175,0,20486,8058,0,0,0
2021-11-01T06:25,Hg,0,0,0,0,0,0,0,0,21742,0
2021-11-01T06:25,Hh,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Hi,11519,0,0,0,11296,0,0,17030,0,10207
2021-11-01T06:25,Hj,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Hk,0,0,1804,0,0,0,0,11885,11854,0
2021-11-01T06:25,Hl,0,0,0,0,0,0,23786,0,0,0
2021-11-01T06:25,Hm,24412,0,0,0,0,0,0,22013,0,0
2021-11-01T06:25,Hn,0,0,0,0,0,17758,0,17416,0,0
2021-11-01T06:25,Ho,0,0,0,0,0,0,0,0,3259,0
2021-11-01T06:25,Hp,6210,0,0,0,0,0,0,0,0,0
2021-11-01T06:25,Hq,0,5651,0,0,0,0,0,0,6649,0
2021-11-01T06:25,Hr,0,0,0,0,0,12525,0,0,0,0
2021-11-01T06:30,Hs,0,0,14220,3570,1904,0,15461,0,12941,0
2021-11-01T06:30,Ht,0,0,0,0,0,15747,0,0,24984,4527
2021-11-01T06:30,Hu,0,0,0,0,0,0,0,17561,0,0
2021-11-01T06:30,Hv,0,0,0,0,0,0,0,0,0,3800
2021-11-01T06:30,Hw,0,0,0,21406,0,0,11468,0,0,633
2021-11-01T06:30,Hx,0,0,0,0,7326,0,0,0,0,0
2021-11-01T06:30,Hy,0,0,0,0,20509,0,0,0,0,0
2021-11-01T06:30,Hz,0,0,0,0,2747,0,0,0,0,0
2021-11-01T06:30,I1,0,0,0,0,5981,16526,0,0,0,0
2021-11-01T06:30,I2,0,0,0,0,21762,0,0,0,0,0
2021-11-01T06:30,I3,0,0,0,0,0,0,0,724,0,10828
2021-11-01T06:30,I4,0,0,0,0,5607,0,0,24339,0,19861
2021-11-01T06:30,I5,9349,0,0,0,0,0,0,0,1737,0
2021-11-01T06:30,I6,0,0,21713,0,0,0,0,0,0,0
2021-11-01T06:30,I7,0,0,0,0,2335,19581,13026,0,0,19477
2021-11-01T06:30,I8,0,0,0,13131,0,0,0,0,0,14543
2021-11-01T06:30,I9,0,0,2055,0,0,0,0,14522,0,0
2021-11-01T06:30,IJ,0,23990,0,0,0,16912,0,1078,0,0
2021-11-01T06:30,IK,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:30,IL,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:30,IM,0,0,0,0,0,0,16936,0,0,0
2021-11-01T06:30,IN,0,0,0,0,0,0,0,0,0,0
2021-11-01T06:30,IO,17717,0,0,0,0,11546,0,0,0,0
2021-11-01T06:30,IP,0,0,0,0,23341,0,0,0,0,0
2021-11-01T06:30,IQ,24918,0,15522,0,7346,0,12196,0,0,0
